owner	score	last_edit_date	last_activity_date	creation_date	post_type	post_id	link
{'reputation': 727, 'user_id': 2700880, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Fergf.jpg?s=128&g=1', 'display_name': 'Vivek Aasaithambi', 'link': 'https://stackoverflow.com/users/2700880/vivek-aasaithambi'}	1		1425704971	1425704971	answer	28911632	https://stackoverflow.com/a/28911632
{'reputation': 16297, 'user_id': 3581423, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/opQJ0.jpg?s=128&g=1', 'display_name': 'mohamedrias', 'link': 'https://stackoverflow.com/users/3581423/mohamedrias'}	1	1425704598.0	1425704598	1425703987	answer	28911528	https://stackoverflow.com/a/28911528
{'reputation': 1410, 'user_id': 4603285, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8771595f1c143e9451b01669bf0dcd84?s=128&d=identicon&r=PG&f=1', 'display_name': 'firefoxuser_1', 'link': 'https://stackoverflow.com/users/4603285/firefoxuser-1'}	0		1425100904	1425100904	answer	28778419	https://stackoverflow.com/a/28778419
{'reputation': 171, 'user_id': 2902208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd4dd4b8965181c09e0d204fcedba8f8?s=128&d=identicon&r=PG', 'display_name': 'PhilSchneider', 'link': 'https://stackoverflow.com/users/2902208/philschneider'}	0		1424660465	1424660465	answer	28666305	https://stackoverflow.com/a/28666305
{'reputation': 30119, 'user_id': 1496715, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/oC5FA.jpg?s=128&g=1', 'display_name': 'void', 'link': 'https://stackoverflow.com/users/1496715/void'}	0	1424610951.0	1424610951	1424610370	answer	28658120	https://stackoverflow.com/a/28658120
{'reputation': 14967, 'user_id': 1021703, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/g09TV.jpg?s=128&g=1', 'display_name': 'Jeremy Thille', 'link': 'https://stackoverflow.com/users/1021703/jeremy-thille'}	0		1423239946	1423239946	answer	28370287	https://stackoverflow.com/a/28370287
{'reputation': 267161, 'user_id': 519413, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7839089cd91dc5cc5eb1e0cdbf3312ed?s=128&d=identicon&r=PG', 'display_name': 'Rory McCrossan', 'link': 'https://stackoverflow.com/users/519413/rory-mccrossan'}	7	1423239594.0	1423239594	1423239263	answer	28370067	https://stackoverflow.com/a/28370067
{'reputation': 28, 'user_id': 3461086, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/acfa6f44d35ffd04c6df52e2db01f3c7?s=128&d=identicon&r=PG&f=1', 'display_name': 'MihirUj', 'link': 'https://stackoverflow.com/users/3461086/mihiruj'}	-1		1423159562	1423159562	answer	28350985	https://stackoverflow.com/a/28350985
{'reputation': 949, 'user_id': 2480715, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/uhyqL.jpg?s=128&g=1', 'display_name': 'Blake Frederick', 'link': 'https://stackoverflow.com/users/2480715/blake-frederick'}	2		1423159173	1423159173	answer	28350868	https://stackoverflow.com/a/28350868
{'reputation': 157411, 'user_id': 128165, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cdef5bd2099545a776ee86fb8049bdc6?s=128&d=identicon&r=PG', 'display_name': 'Gabriele Petrioli', 'link': 'https://stackoverflow.com/users/128165/gabriele-petrioli'}	1	1423142316.0	1423142316	1423140120	answer	28344261	https://stackoverflow.com/a/28344261
{'reputation': 239, 'user_id': 3526422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c64a914740dc97382b0157a7f641344f?s=128&d=identicon&r=PG&f=1', 'display_name': 'hitesh upadhyay', 'link': 'https://stackoverflow.com/users/3526422/hitesh-upadhyay'}	2		1423051712	1423051712	answer	28321008	https://stackoverflow.com/a/28321008
{'reputation': 17544, 'user_id': 2065597, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/72Wwg.jpg?s=128&g=1', 'display_name': 'Gildas.Tambo', 'link': 'https://stackoverflow.com/users/2065597/gildas-tambo'}	2	1423045429.0	1423045429	1423039960	answer	28317123	https://stackoverflow.com/a/28317123
{'reputation': 1019, 'user_id': 1308757, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/a60216f346cf10136d5cacb5538d8ee1?s=128&d=identicon&r=PG', 'display_name': 'Ross Khanas', 'link': 'https://stackoverflow.com/users/1308757/ross-khanas'}	1		1423015487	1423015487	answer	28312301	https://stackoverflow.com/a/28312301
{'reputation': 9482, 'user_id': 2476755, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/pXGb5.png?s=128&g=1', 'display_name': 'royhowie', 'link': 'https://stackoverflow.com/users/2476755/royhowie'}	1		1422483357	1422483357	answer	28203475	https://stackoverflow.com/a/28203475
{'reputation': 1178, 'user_id': 3978693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43b577334c74dc57d6f0589463e90115?s=128&d=identicon&r=PG&f=1', 'display_name': 'micha', 'link': 'https://stackoverflow.com/users/3978693/micha'}	2		1422314786	1422314786	answer	28160661	https://stackoverflow.com/a/28160661
{'reputation': 1205, 'user_id': 4182216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f206bc243dc735c21a2bc46a9f48d7e3?s=128&d=identicon&r=PG&f=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/4182216/steve'}	0		1422314585	1422314585	answer	28160610	https://stackoverflow.com/a/28160610
{'reputation': 63, 'user_id': 4466092, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5URI4rZwA2I/AAAAAAAAAAI/AAAAAAAAAKI/eJvbZVIIg_I/photo.jpg?sz=128', 'display_name': 'Josh Heitz', 'link': 'https://stackoverflow.com/users/4466092/josh-heitz'}	0		1422314109	1422314109	answer	28160524	https://stackoverflow.com/a/28160524
{'reputation': 12166, 'user_id': 3113558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PAEsy.jpg?s=128&g=1', 'display_name': 'jmore009', 'link': 'https://stackoverflow.com/users/3113558/jmore009'}	0		1421426519	1421426519	answer	27988668	https://stackoverflow.com/a/27988668
{'reputation': 2095, 'user_id': 1585362, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ee74d28f8fcc51040680c406135802c2?s=128&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/1585362/jack'}	1	1495541603.0	1421425957	1421425957	answer	27988480	https://stackoverflow.com/a/27988480
{'reputation': 619, 'user_id': 468392, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b7ec00a50fffeb2e2ad26d4f0088999d?s=128&d=identicon&r=PG', 'display_name': 'bwagner', 'link': 'https://stackoverflow.com/users/468392/bwagner'}	1		1420938494	1420938494	answer	27882929	https://stackoverflow.com/a/27882929
{'reputation': 922, 'user_id': 3315133, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Aebzt.png?s=128&g=1', 'display_name': 'horsantula', 'link': 'https://stackoverflow.com/users/3315133/horsantula'}	1		1420935767	1420935767	answer	27882661	https://stackoverflow.com/a/27882661
{'reputation': 11331, 'user_id': 586051, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/uoI4g.jpg?s=128&g=1', 'display_name': 'Rahul Desai', 'link': 'https://stackoverflow.com/users/586051/rahul-desai'}	0	1419590777.0	1419590777	1419590400	answer	27655990	https://stackoverflow.com/a/27655990
{'reputation': 1777, 'user_id': 3190165, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000003076095/picture?type=large', 'display_name': 'Gaurav Kalyan', 'link': 'https://stackoverflow.com/users/3190165/gaurav-kalyan'}	2	1419466399.0	1419466399	1419459447	answer	27642606	https://stackoverflow.com/a/27642606
{'reputation': 13061, 'user_id': 1340674, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FN0lM.jpg?s=128&g=1', 'display_name': 'Pevara', 'link': 'https://stackoverflow.com/users/1340674/pevara'}	0	1419462551.0	1419462551	1419461919	answer	27642876	https://stackoverflow.com/a/27642876
{'reputation': 7403, 'user_id': 3943125, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WPJDj.jpg?s=128&g=1', 'display_name': 'matthias_h', 'link': 'https://stackoverflow.com/users/3943125/matthias-h'}	3	1419459876.0	1419459876	1419459054	answer	27642562	https://stackoverflow.com/a/27642562
{'reputation': 10570, 'user_id': 2573335, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7ae4ba2948224d10514e51d7ea2abbf2?s=128&d=identicon&r=PG', 'display_name': 'rnrneverdies', 'link': 'https://stackoverflow.com/users/2573335/rnrneverdies'}	0	1495540673.0	1419458815	1419456683	answer	27642326	https://stackoverflow.com/a/27642326
{'reputation': 914, 'user_id': 1240972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fca3f4f7332c76e581bedd012235dbd7?s=128&d=identicon&r=PG', 'display_name': 'quid', 'link': 'https://stackoverflow.com/users/1240972/quid'}	0		1419444917	1419444917	answer	27640791	https://stackoverflow.com/a/27640791
{'reputation': 106, 'user_id': 2260946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/305ec51272a195f3927f3d50ccec891f?s=128&d=identicon&r=PG', 'display_name': 'Steve N', 'link': 'https://stackoverflow.com/users/2260946/steve-n'}	0	1418129945.0	1418129945	1418128532	answer	27379109	https://stackoverflow.com/a/27379109
{'reputation': 5747, 'user_id': 1428241, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/NrMcA.png?s=128&g=1', 'display_name': 'Barlas Apaydin', 'link': 'https://stackoverflow.com/users/1428241/barlas-apaydin'}	0	1418128777.0	1418128777	1418128315	answer	27379041	https://stackoverflow.com/a/27379041
{'reputation': 1777, 'user_id': 3190165, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000003076095/picture?type=large', 'display_name': 'Gaurav Kalyan', 'link': 'https://stackoverflow.com/users/3190165/gaurav-kalyan'}	1	1417532322.0	1417532322	1417523806	answer	27249662	https://stackoverflow.com/a/27249662
{'reputation': 5492, 'user_id': 4003182, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1495013156/picture?type=large', 'display_name': 'Cerlin', 'link': 'https://stackoverflow.com/users/4003182/cerlin'}	0		1417523789	1417523789	answer	27249654	https://stackoverflow.com/a/27249654
{'reputation': 3492, 'user_id': 2173853, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/w0u1I.jpg?s=128&g=1', 'display_name': 'Anubhav', 'link': 'https://stackoverflow.com/users/2173853/anubhav'}	1		1416697197	1416697197	answer	27083518	https://stackoverflow.com/a/27083518
{'reputation': 3596, 'user_id': 2702894, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/EE3VN.jpg?s=128&g=1', 'display_name': 'Graham Ritchie', 'link': 'https://stackoverflow.com/users/2702894/graham-ritchie'}	1		1415048768	1415048768	answer	26723202	https://stackoverflow.com/a/26723202
{'reputation': 20071, 'user_id': 3905567, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/YMKiE.jpg?s=128&g=1', 'display_name': 'Weafs.py', 'link': 'https://stackoverflow.com/users/3905567/weafs-py'}	2	1413687599.0	1413687599	1413684351	answer	26446559	https://stackoverflow.com/a/26446559
{'reputation': 335895, 'user_id': 114251, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/sNLiB.jpg?s=128&g=1', 'display_name': 'Arun P Johny', 'link': 'https://stackoverflow.com/users/114251/arun-p-johny'}	1		1412738943	1412738943	answer	26248780	https://stackoverflow.com/a/26248780
{'reputation': 7403, 'user_id': 3943125, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WPJDj.jpg?s=128&g=1', 'display_name': 'matthias_h', 'link': 'https://stackoverflow.com/users/3943125/matthias-h'}	1	1412723973.0	1412723973	1412723645	answer	26246779	https://stackoverflow.com/a/26246779
{'reputation': 1808, 'user_id': 3577767, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/32kQ1.jpg?s=128&g=1', 'display_name': 'Chase Rocker', 'link': 'https://stackoverflow.com/users/3577767/chase-rocker'}	1		1412629730	1412629730	answer	26224908	https://stackoverflow.com/a/26224908
{'reputation': 332, 'user_id': 4106356, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100004863454732/picture?type=large', 'display_name': 'だらんぎん じょん', 'link': 'https://stackoverflow.com/users/4106356/%e3%81%a0%e3%82%89%e3%82%93%e3%81%8e%e3%82%93-%e3%81%98%e3%82%87%e3%82%93'}	-1	1412352641.0	1412352641	1412352293	answer	26182626	https://stackoverflow.com/a/26182626
{'reputation': 3221, 'user_id': 2315558, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/d6031b1af143df193a023233505c554d?s=128&d=identicon&r=PG', 'display_name': 'David Jones', 'link': 'https://stackoverflow.com/users/2315558/david-jones'}	3	1412352306.0	1412352306	1412351914	answer	26182504	https://stackoverflow.com/a/26182504
{'reputation': 8, 'user_id': 4055525, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1215946606/picture?type=large', 'display_name': 'Ryan Collett', 'link': 'https://stackoverflow.com/users/4055525/ryan-collett'}	0		1411649023	1411649023	answer	26038989	https://stackoverflow.com/a/26038989
{'reputation': 8936, 'user_id': 242076, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/96d841bf8f4319a20d46efb0d75878ce?s=128&d=identicon&r=PG', 'display_name': 'ariel', 'link': 'https://stackoverflow.com/users/242076/ariel'}	1		1411185354	1411185354	answer	25945023	https://stackoverflow.com/a/25945023
{'reputation': 6803, 'user_id': 3406576, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/HjVSN.png?s=128&g=1', 'display_name': 'Banana', 'link': 'https://stackoverflow.com/users/3406576/banana'}	2	1411063849.0	1411063849	1411063069	answer	25919347	https://stackoverflow.com/a/25919347
{'reputation': 7288, 'user_id': 2578037, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/97bdT.png?s=128&g=1', 'display_name': 'andrew', 'link': 'https://stackoverflow.com/users/2578037/andrew'}	3		1411062685	1411062685	answer	25919251	https://stackoverflow.com/a/25919251
{'reputation': 2939, 'user_id': 4000611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4f8856ce6518966d9cdb47836d55bf1?s=128&d=identicon&r=PG&f=1', 'display_name': 'Martin Ernst', 'link': 'https://stackoverflow.com/users/4000611/martin-ernst'}	0	1409679316.0	1409679316	1409665199	answer	25624840	https://stackoverflow.com/a/25624840
{'reputation': 335895, 'user_id': 114251, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/sNLiB.jpg?s=128&g=1', 'display_name': 'Arun P Johny', 'link': 'https://stackoverflow.com/users/114251/arun-p-johny'}	3		1408965953	1408965953	answer	25484862	https://stackoverflow.com/a/25484862
{'reputation': 621, 'user_id': 1375710, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/7uFbe.png?s=128&g=1', 'display_name': 'heeya', 'link': 'https://stackoverflow.com/users/1375710/heeya'}	0		1408939984	1408939984	answer	25478949	https://stackoverflow.com/a/25478949
{'reputation': 143, 'user_id': 3749553, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/37f98482c2f57b19aee61c8f3b8004ec?s=128&d=identicon&r=PG&f=1', 'display_name': 'user3749553', 'link': 'https://stackoverflow.com/users/3749553/user3749553'}	1		1408729036	1408729036	answer	25452682	https://stackoverflow.com/a/25452682
{'reputation': 1537, 'user_id': 839501, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/SOU8c.png?s=128&g=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/839501/dan'}	1		1407543228	1407543228	answer	25213987	https://stackoverflow.com/a/25213987
{'reputation': 173, 'user_id': 3817050, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Cy6OI.gif?s=128&g=1', 'display_name': 'Christopher &#39;Solidus&#39; DeJong', 'link': 'https://stackoverflow.com/users/3817050/christopher-solidus-dejong'}	0		1406739901	1406739901	answer	25042795	https://stackoverflow.com/a/25042795
{'reputation': 164, 'user_id': 1433150, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2f2c5f9dab6af043af497bc2f8efe3d7?s=128&d=identicon&r=PG', 'display_name': 'user1433150', 'link': 'https://stackoverflow.com/users/1433150/user1433150'}	1		1406736726	1406736726	answer	25041791	https://stackoverflow.com/a/25041791
{'reputation': 3656, 'user_id': 798539, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/9d8464ce0f5687d90a2f5c30a8b9b928?s=128&d=identicon&r=PG', 'display_name': 'ExceptionLimeCat', 'link': 'https://stackoverflow.com/users/798539/exceptionlimecat'}	0	1406217868.0	1406217868	1406217470	answer	24938610	https://stackoverflow.com/a/24938610
{'reputation': 61, 'user_id': 3870002, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000899646307/picture?type=large', 'display_name': 'Idziak', 'link': 'https://stackoverflow.com/users/3870002/idziak'}	0	1406148302.0	1406148302	1406147949	answer	24920517	https://stackoverflow.com/a/24920517
